민원접수일,민원접수시간,주소,경도,위도
20220929,17:54:00,서울특별시 동대문구 제기동 268-37,127.0332484,37.5810475
20221001,04:21:00,동대문구 회기로4길 23(제기동 122-510) 앞 도로 상 ,127.03725494904,37.5901708674667
20221001,14:55:00,서울 동대문구 청량리동 819,127.04458621108957,37.58181477017398
20221001,14:57:00,서울 동대문구 청량리동 819,127.04492223952828,37.580514959450966
20221001,20:51:00,서울 동대문구 청량리동 34-3,127.04941489783984,37.58631105603149
20221001,22:18:00,동대문구 홍릉로17길 15 (제기동 286-5번지) 앞 ,127.042251645489,37.586030114777
20221003,01:17:00,회기동77-7번지,127.054970028433,37.5896824564894
20221003,11:13:00,홍릉로24길131(회기동102-142),127.050057639107,37.5893408233255
20221004,09:58:00,동대문구 왕산로 147 (제기동 1015) 끝차로 가장자리,127.03965869498,37.5787842338973
20221004,10:19:00,동대문구 홍릉로17길 15 (제기동 286-5) 앞,127.042251645489,37.586030114777
20221004,14:43:00,제기동 271-41 성일중학교 뒷편이자 무학로 44길 47 조이선교회 근처 ,127.033901118521,37.5812587152878
20221004,15:57:00,"이문닭발(회기로19길 10, 회기동 16-97번지) 앞",127.052937303047,37.5919289283414
20221004,22:08:00,회기동77-7번지,127.054970028433,37.5896824564894
20221005,07:19:00,동대문구 홍릉로17길 15(제기동 286-5) 앞 ,127.042251645489,37.586030114777
20221005,07:48:00,동대문구 회기로21길 14 (회기동 16-21) 건물 정문앞 도로상,127.053308443558,37.5920558011685
20221005,12:00:00,동대문구 왕산로19라길 18 (지번)서울 동대문구 제기동 1158-44 뒤쪽,127.033634406413,37.5795333884794
20221005,20:36:00,서울시 동대문구 회기동 77-7   건물앞,127.054970028433,37.5896824564894
20221005,21:18:00,왕산로19라길 3(제기동 1158-40) 어반넥서스아파트 앞 삼거리,127.033686274472,37.5788194260642
20221005,21:18:00,왕산로19라길 7(제기동 1158-39) 세종오피스텔 주차장 앞  ,127.033572356601,37.5790049731848
20221005,22:08:00,동대문구 회기동 77-7,127.054970028433,37.5896824564894
20221006,04:34:00,회기동77-7번지,127.054970028433,37.5896824564894
20221006,09:04:00,서울 동대문구 회기동 102-274,127.04829988376744,37.588816277107775
20221006,12:28:00,왕산로147(제기동1015) ,127.03965869498,37.5787842338973
20221006,12:51:00,서울특별시 동대문구 제기로4나길 14(제기동 205-1),127.033706398894,37.5845358642613
20221006,17:48:00,서울 동대문구 회기동 3-20,127.05458743515482,37.59184537557451
20221006,18:09:00,서울 동대문구 회기동 60-203,127.05076597796524,37.59184933352179
20221006,19:11:00,서울 동대문구 제기동 1144-41,127.03942008204666,37.591081067364
20221006,20:20:00,회기동 77-7번지,127.054969688691,37.5896823665542
20221006,21:31:00,서울시 동대문구 회기동 77-7,127.054970028433,37.5896824564894
20221006,22:23:00,경희대로1길34(회기동 60-84),127.050357893584,37.5920039383516
20221007,08:12:00,"홍릉가스(회기로 44, 청량리동 205-776번지) ",127.041480734822,37.5911339702017
20221007,09:04:00,동대문구 제귀로4길 45(제기동 199) 건물을 등지고 왼쪽 도로,127.032956973732,37.5844466072581
20221007,09:36:00,동대문구 안암로24길 19-2(제기동 137-221) 앞,127.036182695622,37.5882913704226
20221007,09:47:00,안암로20길13(제기동136-24)불법주차한 7860(회색) 이동단속요청,127.035072099062,37.5875855076129
20221007,10:29:00,동대문구 회기로23길 61(회기동 54-62) 옆 코너,127.055875089562,37.5926301676806
20221007,13:09:00,서울 동대문구 회기동 60-203,127.05093878793332,37.592049729782765
20221007,14:30:00,동대문구 회기로4길 17(제기동 1147-23)앞 도로,127.037393291434,37.5903578697161
20221007,23:59:00,동대문구 제기동 122-510번지 앞,127.037241906783,37.5901281645481
20221008,10:21:00,동대문구 한천로18길 52(장안동 395-3) 장안1동주민센터 앞,127.066413069009,37.5678193611099
20221008,10:52:00,서울 동대문구 청량리동 235-5,127.04749093151564,37.58307502810693
20221008,14:22:00,장안1동 190-62 이슬어린이공원,127.063572722399,37.5677977691663
20221008,15:00:00,동대문구 신이문로 27-5 이문2동주민센터 앞 및 신이문로 16 이문초등학교 앞 ,127.065103947648,37.6033760624713
20221008,17:21:00,동대문구 장안1동 190-62 이슬어린이공원에서   한천로14길 9 동성연립까지 도로,127.063572722399,37.5677977691663
20221008,18:29:00,회기동 77-7 히든백하우스 정문( cu맞은편),127.054970028433,37.5896824564894
20221008,22:04:00,회기동77-7번지,127.054970028433,37.5896824564894
20221008,22:28:00,동대문구 회기동 77-7 후문,127.054970028433,37.5896824564894
20221009,11:58:00,동대문구 홍릉로17길 15(제기동 286-5) 앞 ,127.042251645489,37.586030114777
20221009,15:07:00,서울 동대문구 제기동 138-20,127.03445425011502,37.58624203903506
20221009,15:10:00,서울 동대문구 회기동 62-4,127.05437817012547,37.59018539422801
20221009,15:43:00,서울 동대문구 제기동 67-254,127.03287407705852,37.58452609797659
20221009,15:47:00,서울 동대문구 청량리동 519,127.04287233201588,37.58655237673929
20221009,16:20:00,서울 동대문구 회기동 67-7,127.0551518883969,37.58955659313522
20221009,17:07:00,회기동77-7번지,127.054970028433,37.5896824564894
20221010,17:46:00,동대문구 회기동 77-7,127.054970028433,37.5896824564894
20221011,04:27:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221011,10:14:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221011,14:00:00,동대문구 회기로13길 11(동대문구 회기동 60-68)앞,127.050795119244,37.5920770917479
20221011,19:55:00,회기동 42-71,127.051227496542,37.592674442713
20221012,06:48:00,서울 동대문구 제기동 252,127.03488977708032,37.58241719504474
20221012,07:44:00,서울 동대문구 제기동 1150-1,127.036535191197,37.59021028561678
20221012,13:18:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221012,14:54:00,성문교회 서울 동대문구 휘경로14길 21 (지번) 휘경동 161-10 부터   휘경1동   주민센터 까지 ,127.063550254083,37.5941037310041
20221012,23:38:00,서울 동대문구 청량리동 235-10,127.04493517842124,37.58320667270401
20221013,08:43:00,동대문구 제기동 1141-33,127.036879696798,37.5804884637739
20221013,11:45:00,서울 동대문구 회기동 3-20,127.05451668219132,37.5918656805941
20221013,11:51:00,동대문구 고산자로 466(지번)제기동 920-1 주소지앞 고산자로상에 주소지건물 기준 좌우로 100m 이내에불법주차된 차량 다수 과태료 단속요청합니다.,127.038790486651,37.5811632362195
20221013,12:21:00,동대문구 장안1동 190-62 이슬어린이공원주변 ,127.063572722399,37.5677977691663
20221013,15:11:00,서울 동대문구 제기동 856,127.03848996426196,37.57962299563769
20221013,23:48:00,서울 동대문구 청량리동 205-734,127.042325659395,37.59087283302621
20221014,06:48:00,서울 동대문구 제기동 252-2,127.03297336725964,37.58182759515771
20221014,18:13:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221014,21:45:00,동대문구 외대역동로 114-1(이문동 120-1) 이문1동주민센터 진입하는 일방통행로 어린이보호구역 양방향 ,127.065482975741,37.5978134973025
20221016,09:06:00,동대문구 장안2동 318-5 (답십리로69길 117)  로얄타운나동 &gt;동대부고까지 ,127.074031023587,37.5776705417852
20221016,12:46:00,동대문구 고산자로 476 (제기동 900-1번지) 제기동우체국 앞  &quot;경동시장앞(아이디 06167) 버스정류장,127.03889333663,37.5821360952478
20221017,11:58:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221017,17:54:00,동대문구 제기동 844-1,127.038894713212,37.5826059628899
20221017,18:04:00,동대문구 제기동 844-1 공유지 이면도로  일대 ,127.038894713212,37.5826059628899
20221017,21:59:00,서울 동대문구 청량리동 819,127.04526188829836,37.58053960703656
20221018,09:19:00,동대문구 휘경1동 성문교회 일대,127.063550254083,37.5941037310041
20221018,16:18:00,동대문구 경희대로3길 21 (회기동 42-71),127.051247879735,37.5926771368403
20221019,10:13:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221019,14:30:00,서울 동대문구 회기동 64-32,127.0516045805938,37.59083084883388
20221020,08:17:00,서울 동대문구 제기동 65,127.039811143128,37.57859542433911
20221020,13:07:00,서울 동대문구 제기동 1142-14,127.03942855745564,37.59104952980824
20221020,15:23:00,동대문구 회기동 16-87,127.053232630547,37.5918084229915
20221020,16:18:00,동대문구 제기동 제기1교 다리 홍파초교사거리에서 고대앞사거리 방면,127.038372691926,37.5865967224277
20221020,21:28:00,경희대로1길34( 회기동 60-84),127.050357893584,37.5920039383516
20221020,22:37:00,서울 동대문구 회기동 61-20,127.05437128030692,37.5904421801805
20221021,08:44:00,동대문구 고산자로 445-1 (제기동 1065) 경희당한의원 앞 도로상,127.037970539875,37.5794776533355
20221021,09:14:00,제기동 137-145 2차로도로인데 한라인,127.033924348082,37.5862949005958
20221021,15:15:00,서울 동대문구 제기동 142-21,127.0332499260448,37.58636176597644
20221021,20:10:00,제기동 이수브라운스톤(동대문구 왕산로23길 89) 104동 앞 ,127.033423881318,37.5824200518903
20221022,10:53:00,제기동 영휘원사거리에서 홍파초등학교까지 양방향 도로 전체,127.05147846984,37.5856871375435
20221022,15:14:00,서울 동대문구 제기동 664-18,127.03935551681252,37.58673154775629
20221022,22:43:00,회기로 129 (회기동 60-58) 2층 주블리 입구옆 (간판있는쪽),127.050937687247,37.591597702572
20221023,13:07:00,서울 동대문구 회기동 54-39,127.05536530139536,37.591063402683886
20221023,15:14:00,동대문구 약령중앙로2길 2 (제기동 1134) 대유빌딩 주차장 앞 ,127.037078956556,37.5786782144954
20221023,16:01:00,장안2동주민센터 앞 차도와 인도에 걸쳐서 ,127.070614728747,37.5784584817718
20221024,15:23:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221024,16:15:00,동대문구 제기동 제기1교 다리위 2차선(끝차선),127.036452442731,37.5865360635401
20221024,21:24:00,서울 동대문구 청량리동 821,127.04450932014404,37.58102192482211
20221025,14:16:00,동대문구 장안2동 주민센터 앞 다수차량 불법주차 단속 요청,127.070589382382,37.5784714712379
20221025,14:36:00,동대문구 약령시로 122 (지번) 제기동 438-9 왕도숯불갈비 앞,127.043470482089,37.5829617004883
20221025,15:30:00,동대문구 경희대로1가길 9 (회기동 42-65) 앞,127.051319143478,37.5922439990763
20221025,17:50:00,동대문구 정릉천동로 90 (제기동 892-66) 현대아파트 앞 도로,127.035616821712,37.5804808327149
20221025,20:06:00,동대문구 제기동 122-510 (동대문구 회기로4길 23) 불법주차 단속 요청,127.037241906783,37.5901281645481
20221025,21:47:00,한천로18길 52(장안동 395-3) 장안1동주민센터 앞 도로 일대 ,127.066413069009,37.5678193611099
20221026,04:07:00,동대문구 제기동 122-510 (동대문구 회기로4길 23) 앞 이면도로,127.037241906783,37.5901281645481
20221026,13:22:00,동대문구 홍릉로 107 (청량리동 205-11) 앞 인도,127.042201927163,37.5898139411416
20221026,16:00:00,동대문구 이문로3길 15 (지번) 회기동 65-84,127.053545373751,37.5894466909784
20221026,17:50:00,동대문구 제기동 1138 (도로명) 왕산로 123 앞 ,127.037164435993,37.5784645619239
20221026,19:50:00,동대문구 경희대로1가길 9(회기동 42-65) 이면도로,127.051319143478,37.5922439990763
20221026,20:47:00,동대문구 제기로5길 14 ( 제기동 137-365)다온하우스,127.034586972592,37.587160472296
20221027,01:20:00,제기로5길 14 ( 제기동 137-365)다온하우스 앞,127.034586972592,37.587160472296
20221027,02:51:00,동대문구 제기로5길 14 (제기동 137-365)다온하우스빌라 주차장 입구 앞 이면도로,127.034586972592,37.587160472296
20221027,22:38:00,서울 동대문구 회기동 16-5,127.0530377412669,37.592015018089455
20221028,09:05:00,서울특별시 동대문구 장한로26나길 6 장안2동경로당,127.0726716,37.5713955
20221028,12:23:00,서울 동대문구 회기동 67-3,127.05364245484596,37.588566197123264
20221029,00:55:00,.회기동 77-7 히든백하우스 정문( cu맞은편),127.054970028433,37.5896824564894
20221029,11:08:00,동대문구 경희대로1길 34 (지번) 회기동 60-84,127.050357893584,37.5920039383516
20221029,23:24:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221030,05:08:00,구획번호 : 동대문구 장안1동 B13,127.070286130788,37.5644135169486
20221030,10:25:00,서울 동대문구 제기동 909,127.03869220107724,37.58211417711133
20221030,12:18:00,동대문구 이문1동 외국어대학교 후문,127.057910469983,37.59886747059
20221030,13:13:00,동대문구]홍릉로17길 15.(제기동 286-5번지),127.042251645489,37.586030114777
20221030,14:06:00,동대문구 회기동 3-14 (도로명) 회기로23길 20 앞 ,127.054481442529,37.5916752271544
20221030,17:43:00,서울 동대문구 회기로23길 53-1 ( 회기동54-94) 좁은 이면도로,127.05554808989,37.5927925906547
20221030,19:55:00,동대문구 왕산로19바길 9(제기동 274-11) 앞 삼거리,127.032487975956,37.5806795935185
20221031,12:48:00,서울 동대문구 제기동 1205,127.03572068931732,37.58284266593063
20221031,18:10:00,동대문구 홍릉로18길 32 (지번:청량리동 442-8) 앞 공유지,127.045156422931,37.5862414934057
20221101,11:47:00,서울 동대문구 회기동 16-20,127.0531382252978,37.59200596297501
20221101,12:18:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221101,14:38:00,답십리2동 50-30번지 집앞,127.057725194835,37.5714289012522
20221101,17:52:00,동대문구 장안2동 행운돈까스 (동대문구 장한로 173 ,127.0717761018865,37.57595121565956
20221101,19:47:00,서울 동대문구 회기동 103-37,127.0534174052639,37.5905214525334
20221101,20:48:00,장한로24길 7(장안2동367-3) 나인호텔 앞과 맞은편,127.071502974477,37.5708963505639
20221102,06:34:00,동대문구 장안2동 행운돈까스 (동대문구 장한로 173 ),127.071728749046,37.5759163759547
20221102,10:57:00,서울특별시 동대문구 왕산로 147 (제기동 1015),127.03965869498,37.5787842338973
20221103,06:02:00,동대문구 왕산로 147(제기동 1015) 앞 인도쪽 끝차선 상 ,127.03965869498,37.5787842338973
20221103,10:48:00,동대문구 경희대로6길 16(동대문구 회기동 3-212)앞,127.053360294801,37.5929967736489
20221103,11:53:00,서울 동대문구 제기동 785,127.03871839507543,37.58350620333403
20221103,15:17:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221103,15:21:00,서울 동대문구 청량리동 206-58,127.04753479927392,37.589746862337456
20221103,16:35:00,동대문구 장안2동 행운돈까스 (동대문구 장한로 173 ) 앞. 뒤.,127.071728749046,37.5759163759547
20221103,17:44:00,동대문구] 홍릉로 107 (청량리동 205-11) 인도상 ,127.042201927163,37.5898139411416
20221103,18:22:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221104,01:22:00,휘경동 sk뷰 차도+휘경1동동사무소 차도앞 ,127.06632505454822,37.59352647073201
20221104,10:23:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221104,11:50:00,서울 동대문구 회기동 64-32,127.05160881960228,37.59082071081896
20221104,12:08:00,회기로 114(회기동 60-143),127.049161896796,37.5913728471531
20221105,09:41:00,서울 동대문구 제기동 65,127.04127887007868,37.57907244705202
20221105,11:55:00,제기동 646-8 앞 도로,127.041102274415,37.5805331999103
20221105,12:23:00,서울 동대문구 고산자로36길 3(경동시장)에서 제기동역 사거리까지,127.039142935818,37.5790377655561
20221105,14:58:00,동대문구 회기로19길 12 (회기동 16-23) 앞 ,127.052987455267,37.5920772992123
20221105,18:52:00,서울 동대문구 회기동 3-20,127.05447987474092,37.59185443518922
20221105,20:14:00,서울 동대문구 청량리동 235-10,127.0448842247596,37.58319542967292
20221106,11:55:00,제기동 286-5 앞,127.042312896891,37.5860293720422
20221106,14:15:00,동대문구 장한로24길 8 (장안2동 366-2) 앞 코너,127.071303718983,37.5706281547318
20221106,14:17:00,왕산로33길 8(제기동 635-35) 청과새마을금고 앞 도로,127.042419787891,37.579864466715
20221106,14:51:00,동대문구 고산자로 476 제기동 우체국 앞 경동시장 버스정류장에서 사거리 가기전 구간 ,127.03889333663,37.5821360952478
20221106,17:35:00,동대문구 약령시로 122 (제기동 438-9) 왕도숯불갈비 앞 ,127.043470482089,37.5829617004883
20221107,11:24:00,동대문구 고산자로44길 11 ( 제기동 842),127.039422494615,37.5825597470437
20221107,12:49:00,동대문구 장안2동 행운돈까스 조금 올라가면 새일문유치원 주변에 있는 GS25 동대문장안점(서울 동대문구 장한로 165)있는곳,127.071666424993,37.5751432705208
20221107,15:49:00,"동대문구 왕산로23길 89(제기동 252), 브라운스톤 104동 앞 불법주차 단속 요청",127.034809512872,37.5826703077969
20221107,19:38:00,"동대문구 경희대로 19-9 (회기동 108-3) 경희중앙약국앞, 선별진료소 앞",127.052044933366,37.5932076524559
20221107,19:38:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221108,02:13:00,동대문구 약령중앙로 16(제기동 1115-16) 경동방앗간 앞 인도 상 ,127.037092446227,37.5796270470068
20221108,10:16:00,동대문구 제기동 286-5 앞,127.042312896891,37.5860293720422
20221108,12:28:00,서울 동대문구 회기동 54-8,127.05568824567364,37.59139436534336
20221108,12:29:00,동대문구 경희대로3길 21 (지번) 회기동 42-71 오봉집 대각선 맞은 편 상 ,127.051247879735,37.5926771368403
20221108,13:08:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221108,13:08:00,서울 동대문구 청량리동 235-10,127.04489269697206,37.58316389168459
20221108,14:23:00,동대문구 경동시장로9나길 20 (제기동 846-5) ,127.039940642769,37.5820721353909
20221108,14:37:00,동대문구 경동시장로9나길 15 (제기동 895-14) ,127.039698062165,37.5819271572621
20221108,14:39:00, 동대문구 경동시장로9나길 26 (제기동 846-2) ,127.039916106319,37.5823420813413
20221108,14:41:00,동대문구 고산자로44길 17 (제기동 842-2) ,127.039732818627,37.5825661301507
20221108,15:11:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221108,15:59:00,동대문구 무학로42길 41 (제기동 148-70) 앞 도로상,127.030225642533,37.5820123135827
20221108,20:25:00,회기로4길 23(제기동 122-510),127.03725494904,37.5901708674667
20221108,21:12:00,동대문구 경희대로1가길 9(회기동 42-65) 빌라 앞,127.051319143478,37.5922439990763
20221109,08:48:00,서울 동대문구 회기동 64-32,127.05164986667204,37.5908240715851
20221109,11:44:00,서울 동대문구 회기동 61-20,127.05439958031816,37.59043315721918
20221109,17:29:00,서울 동대문구 회기동 16-5,127.0530363195148,37.59200600880879
20221109,23:12:00,서울 동대문구 청량리동 235-10,127.04481910839786,37.58316617213141
20221110,15:32:00,동대문구 제기동 852-1,127.037982816755,37.582250727812
20221110,15:32:00,동대문구 제기동 852-1,127.037982816755,37.582250727812
20221110,15:32:00,동대문구 제기동 852-1,127.037982816755,37.582250727812
20221110,17:25:00,동대문구 회기동 3-96,127.05427923253,37.5934115316399
20221110,22:17:00,동대문구 홍릉로86 [청량리동 199-172] 가정식뷔페 앞,127.043214392853,37.5878632865057
20221111,12:44:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221111,15:00:00,동대문구 무학로42길 41 (제기동 148-70) 앞 도로상,127.030225642533,37.5820123135827
20221111,23:39:00,서울 동대문구 청량리동 738,127.04446972005046,37.5810624844615
20221113,09:47:00,서울 동대문구 회기동 103-199,127.04860793063789,37.59024197104335
20221113,11:24:00,동대문구 제기동 846-34 청량종합도매시장 ~정화여상 방면,127.040309523354,37.5821287725932
20221113,12:29:00,서울 동대문구 회기동 54-39,127.05533982944146,37.59106904582961
20221113,14:12:00,서울 동대문구 회기동 60-203,127.05079428200712,37.59184481638493
20221114,08:40:00,동대문구 왕산로 147(지번)제기동 1015 주소지앞 다수의트럭들이 끝차로상에 불법주차중으로 과태료 단속요청합니다. ,127.03965869498,37.5787842338973
20221114,09:55:00,동대문구 왕산로 147(제기동 1015) 앞 가장자리 끝차로,127.03965869498,37.5787842338973
20221114,10:52:00,동대문구 경희대로3길 2(회기동 36-26) 앞 ,127.05235011449,37.5927582829809
20221114,13:57:00,서울 동대문구 회기동16-35   앞 불법주차로인해 도로가 막힘니다. ,127.052903562581,37.5925710804067
20221114,15:35:00,"동대문구 왕산로23길 89(제기동 252), 브라운스톤 104동 앞",127.034809512872,37.5826703077969
20221114,20:06:00,서울 동대문구 청량리동 819,127.04392612557888,37.58317101277348
20221114,20:34:00,서울 동대문구 회기동 16-5,127.05305613612724,37.59200825238272
20221115,10:19:00,서울 동대문구 홍릉로17길 15 (서울 동대문구 제기동 286-5)  앞,127.042251645489,37.586030114777
20221115,12:28:00,동대문구 장안1동 190-62 이슬어린이공원 입구,127.063572722399,37.5677977691663
20221115,17:21:00,서울 동대문구 회기동 42-41,127.0518556998571,37.59170244860444
20221116,00:46:00,서울 동대문구 회기동 60-92,127.0507318076141,37.5915520208512
20221116,07:11:00,동대문구 왕산로 147(제기동 1015) 앞 도로 상 ,127.03965869498,37.5787842338973
20221116,07:13:00,동대문구 왕산로 147(제기동 1015) 앞 도로 인도 쪽 끝차선 상,127.03965869498,37.5787842338973
20221116,10:35:00,서울 동대문구 회기동 60-203,127.05084523479056,37.59184479444696
20221116,15:56:00,서울 동대문구 청량리동 235-6,127.04844755994154,37.5830138223094
20221117,09:10:00,동대문구 왕산로 147 (지번:제기동 1015) 앞 (큰 도로 上) 가장자리 끝차로,127.03965869498,37.5787842338973
20221117,09:14:00,서울 동대문구 회기동 64-32,127.05166544003649,37.59083082221045
20221117,11:24:00,동대문구 제기로7길 37 (제기동 137-477),127.036882021873,37.588184746758
20221117,11:28:00,동대문구 경희대로3길 64-1 (지번:회기동 110-5)건물 앞 공터,127.049898497479,37.5939980283329
20221117,14:18:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221117,18:15:00,경희대로1길34(회기동 60-84),127.050357893584,37.5920039383516
20221117,19:51:00,서울 동대문구 회기동 16-5,127.05307878185748,37.59200824220122
20221118,10:36:00,동대문구 제기로7길 17 (제기동 136-319),127.036510931642,37.5873690132802
20221118,13:48:00,회기로8길13(제기동1142-10),127.040076328093,37.5908338844163
20221118,15:11:00,서울 동대문구 제기동 252-2,127.03421305864106,37.58184075726725
20221118,17:07:00,동대문구 경동시장로12길 46(동대문구 제기동 482)앞,127.043172132144,37.5821282108574
20221118,20:18:00,동대문구 회기동60-60 꼬치다 앞 ,127.051208272721,37.5918850019375
20221118,22:10:00,경희대로1가길 9(회기동 42-65)앞 ,127.051319143478,37.5922439990763
20221119,05:05:00,회기동 51-4,127.054151080205,37.5914144518911
20221119,08:16:00,서울 동대문구 회기동 42-12,127.05214227207284,37.59266413123957
20221119,14:15:00,용두동 150-32 에서 제기동 1154까집니다,127.030168820758,37.5792349247509
20221119,17:49:00,서울특별시 동대문구 제기로6가길 9 제기동 다세대 주택,127.0349391,37.5857303
20221119,18:57:00,경희대로1나길 64 (회기동 109-79) 앞,127.049812616456,37.5935811757533
20221119,22:52:00,서울 동대문구 청량리동 235-10,127.04485307973644,37.58317742164473
20221120,10:23:00,답십리2동 12-12번지 귀빈미용실 앞 ,127.061073635418,37.5670636056564
20221120,10:24:00,회기로23길 20 (회기동 3-14) 앞 ,127.054482464407,37.5916791009483
20221120,10:44:00,서울 동대문구 회기동 109-92,127.0506254815284,37.593383332519394
20221120,11:03:00,동대문구 홍릉로 8(청량리동 281) 건물 앞,127.045194368502,37.5810256289001
20221120,11:05:00,동대문구 홍릉로 10(청량리동 286-1) 건물 앞 우체국 건물 건너편 이면도로,127.045145621235,37.5812911703788
20221120,11:06:00,동대문구 홍릉로 12(청량리동 288) 건물 앞,127.045003845889,37.5814238507742
20221120,11:06:00,서울 동대문구 청량리동 205-849,127.04265555435488,37.58860559230891
20221120,11:07:00,동대문구 홍릉로 14-1(청량리동 293) 건물 앞 이면도로 ,127.044955364622,37.5815684787184
20221120,11:08:00,동대문구 홍릉로 16-1(청량리동 303) 건물 앞 이면도로,127.044905255971,37.5818313176114
20221120,11:10:00,동대문구 홍릉로 20(청량리동 311) 건물 앞 이면도로,127.044958497105,37.5820709616218
20221120,11:11:00,동대문구 홍릉로 19(청량리동 710) 건물 앞 이면도로,127.044319385424,37.582036064559
20221120,11:29:00,서울 동대문구 청량리동 42-4,127.04936305786096,37.584961840794726
20221120,13:41:00,서울 동대문구 제기동 849,127.040649811977,37.58030026950481
20221120,14:38:00,"동대문구 경희대로1길 34 (회기동 60-84) 민들레영토 ~  회기로 141 (회기동 60-40) 스타벅스 까지 , 경희대로1길 구간",127.05036411727404,37.59199816935335
20221120,16:21:00,동대문구 홍릉로 19(청량리동 710) 건물 앞 이면도로,127.044319385424,37.582036064559
20221120,16:21:00,동대문구 홍릉로 20(청량리동 311) 건물 앞,127.044958497105,37.5820709616218
20221120,16:21:00,동대문구 홍릉로 16-1(청량리동 303) 건물 앞,127.044905255971,37.5818313176114
20221120,16:21:00,동대문구 홍릉로 14-1(청량리동 293) 건물 앞 이면도로 ,127.044955364622,37.5815684787184
20221120,16:21:00,동대문구 홍릉로 12(청량리동 288) 건물 앞,127.045003845889,37.5814238507742
20221120,16:23:00,동대문구 홍릉로 10(청량리동 286-1) 건물 앞 우체국 건물 건너편 이면도로 ,127.045145621235,37.5812911703788
20221120,16:23:00,동대문구 홍릉로 8(청량리동 281) 건물 앞 이면도로 ,127.045194368502,37.5810256289001
20221120,17:58:00,동대문구 제기동 286-5,127.042312896891,37.5860293720422
20221120,21:31:00,동대문구 홍릉로 20(청량리동 311) 건물 앞 이면도로,127.044958497105,37.5820709616218
20221120,21:31:00,동대문구 홍릉로 19(청량리동 710) 건물 앞 이면도로 ,127.044319385424,37.582036064559
20221120,21:31:00,동대문구 홍릉로 14-1(청량리동 293) 건물 앞 이면도로 ,127.044955364622,37.5815684787184
20221120,21:31:00,동대문구 홍릉로 12(청량리동 288) 건물 앞 이면도로 ,127.045003845889,37.5814238507742
20221120,21:31:00,동대문구 홍릉로 16-1(청량리동 303) 건물 앞 이면도로,127.044905255971,37.5818313176114
20221120,21:36:00,동대문구 홍릉로 8(청량리동 281) 건물 앞 이면도로 ,127.045194368502,37.5810256289001
20221120,21:36:00,동대문구 홍릉로 10(청량리동 286-1) 건물 앞 우체국 건물 건너편 이면도로 ,127.045145621235,37.5812911703788
20221121,12:26:00,동대문구 회기로19길 10 (회기동 16-97) 앞,127.052937303047,37.5919289283414
20221121,20:25:00,서울시 동대문구 경희대로1길 34(회기동 60-84) 옆 ,127.050357893584,37.5920039383516
20221122,13:34:00,서울 동대문구 회기동 16-5,127.05304763598436,37.59199699380385
20221122,15:28:00,동대문구 약령시로 124 (청량리동 689),127.043771397652,37.5829448308128
20221122,21:26:00,서울 동대문구 회기동 42-41,127.05158747478784,37.59270491965779
20221122,21:30:00,서울 동대문구 회기동 42-41,127.05163278845838,37.59273643455886
20221123,08:27:00,동대문구 용두동 제기동역  4번 출구 정릉천 끼고있는 코너에,127.03538868135496,37.57804722655839
20221123,10:51:00,동대문구 전농로9길 7-1 (답십리1동 99-14),127.057134408315,37.5743811181038
20221123,11:01:00,동대문구 고산자로 458 (지번) 제기동 1029-1 앞 ,127.03870036152,37.5804913046928
20221123,13:35:00,서울 동대문구 회기동 16-5,127.05313814522148,37.59189333901608
20221123,14:40:00,회기동16-56,127.05245644781031,37.59180534673165
20221123,15:57:00,동대문구 왕산로 147(제기동 1015) 앞 가장자리 끝차선,127.03965869498,37.5787842338973
20221123,16:10:00,동대문구 고산자로 534 (지번) 제기동 1212 한신아파트 옆 고산자로54길 상 ,127.039218485863,37.5883932941526
